#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 07 20 03 51 240  2.6   MM    MM    MM    MM  MM 1011.7  21.1    MM  15.0   MM   MM    MM
2014 07 20 01 51 250  3.1   MM    MM    MM    MM  MM 1011.6  22.2    MM  13.9   MM   MM    MM
2014 07 20 00 51 240  3.6   MM    MM    MM    MM  MM 1011.4  22.2    MM  14.4   MM   MM    MM
2014 07 19 23 51 230  3.6   MM    MM    MM    MM  MM 1011.4  22.2    MM  13.9   MM   MM    MM
2014 07 19 22 51  MM  3.1   MM    MM    MM    MM  MM 1011.1  22.8    MM  13.9   MM   MM    MM
2014 07 19 21 51  MM  2.6  7.7    MM    MM    MM  MM 1011.3  22.8    MM  14.4   MM   MM    MM
2014 07 19 20 51 240  3.6   MM    MM    MM    MM  MM 1011.2  24.4    MM  15.0   MM   MM    MM
2014 07 19 19 51 230  5.1   MM    MM    MM    MM  MM 1011.6  25.6    MM  15.0   MM   MM    MM
2014 07 19 18 51  MM  2.6   MM    MM    MM    MM  MM 1011.9  25.0    MM  15.6   MM   MM    MM
2014 07 19 17 51 240  5.1  8.2    MM    MM    MM  MM 1012.1  25.0    MM  15.6   MM   MM    MM
2014 07 19 16 51 240  4.1  8.8    MM    MM    MM  MM 1012.5  23.9    MM  15.0   MM   MM    MM
2014 07 19 15 51 240  4.6  7.7    MM    MM    MM  MM 1012.9  22.2    MM  15.0   MM   MM    MM
2014 07 19 14 51 240  3.6  7.7    MM    MM    MM  MM 1013.4  21.1    MM  14.4   MM   MM    MM
2014 07 19 13 51 230  4.1   MM    MM    MM    MM  MM 1013.8  19.4    MM  14.4   MM   MM    MM
2014 07 19 12 51 230  4.1   MM    MM    MM    MM  MM 1013.5  19.4    MM  14.4   MM   MM    MM
2014 07 19 11 51 250  3.6   MM    MM    MM    MM  MM 1013.4  17.8    MM  13.9   MM   MM    MM
2014 07 19 10 51 240  4.6   MM    MM    MM    MM  MM 1013.8  17.2    MM  13.9   MM   MM    MM
2014 07 19 09 51 240  3.6   MM    MM    MM    MM  MM 1013.6  17.2    MM  13.9   MM   MM    MM
2014 07 19 08 51 240  3.6   MM    MM    MM    MM  MM 1013.7  18.3    MM  13.9   MM   MM    MM
2014 07 19 07 51 250  3.6   MM    MM    MM    MM  MM 1014.0  18.9    MM  13.9   MM   MM    MM
2014 07 19 06 51 240  3.1   MM    MM    MM    MM  MM 1014.3  19.4    MM  13.9   MM   MM    MM
2014 07 19 05 51 240  2.6   MM    MM    MM    MM  MM 1014.7  19.4    MM  13.3   MM   MM    MM
2014 07 19 04 51 230  3.1   MM    MM    MM    MM  MM 1014.6  18.9    MM  13.3   MM   MM    MM
2014 07 19 03 51 230  3.6   MM    MM    MM    MM  MM 1014.5  18.3    MM  12.8   MM   MM    MM
2014 07 19 02 51 240  2.6   MM    MM    MM    MM  MM 1014.5  18.3    MM  12.8   MM   MM    MM
2014 07 19 01 51 250  2.6   MM    MM    MM    MM  MM 1014.3  19.4    MM  12.8   MM   MM    MM
2014 07 19 00 51 240  2.6   MM    MM    MM    MM  MM 1014.5  21.7    MM  12.8   MM   MM    MM
2014 07 18 23 51  MM    0   MM    MM    MM    MM  MM 1014.6  23.3    MM  12.8   MM   MM    MM
2014 07 18 22 51 230  2.6   MM    MM    MM    MM  MM 1015.2  22.8    MM  12.2   MM   MM    MM
2014 07 18 21 51 190  3.1   MM    MM    MM    MM  MM 1015.3  25.0    MM  12.2   MM   MM    MM
2014 07 18 20 51  MM  3.1   MM    MM    MM    MM  MM 1015.5  25.6    MM  12.2   MM   MM    MM
2014 07 18 19 51  MM  3.1   MM    MM    MM    MM  MM 1015.9  25.0    MM  13.3   MM   MM    MM
2014 07 18 18 51  MM  3.1   MM    MM    MM    MM  MM 1016.2  25.6    MM  12.8   MM   MM    MM
2014 07 18 17 51  MM    0   MM    MM    MM    MM  MM 1017.1  22.8    MM  13.9   MM   MM    MM
2014 07 18 16 51  50  1.5   MM    MM    MM    MM  MM 1017.2  22.2    MM  13.3   MM   MM    MM
2014 07 18 15 51  MM  3.1   MM    MM    MM    MM  MM 1017.2  23.3    MM  14.4   MM   MM    MM
2014 07 18 14 51 230  4.1   MM    MM    MM    MM  MM 1017.3  22.2    MM  13.9   MM   MM    MM
2014 07 18 13 51 230  4.1   MM    MM    MM    MM  MM 1017.5  20.6    MM  13.3   MM   MM    MM
2014 07 18 12 51 240  3.1   MM    MM    MM    MM  MM 1017.8  18.3    MM  12.8   MM   MM    MM
2014 07 18 11 51  MM  2.6   MM    MM    MM    MM  MM 1017.6  17.2    MM  12.2   MM   MM    MM
2014 07 18 10 51 230  3.1   MM    MM    MM    MM  MM 1017.2  15.6    MM  11.1   MM   MM    MM
2014 07 18 09 51 250  2.6   MM    MM    MM    MM  MM 1016.6  15.6    MM  11.1   MM   MM    MM
2014 07 18 08 51  MM  3.1   MM    MM    MM    MM  MM 1016.4  16.7    MM  11.1   MM   MM    MM
2014 07 18 07 51  MM  2.1   MM    MM    MM    MM  MM 1016.3  16.7    MM  10.0   MM   MM    MM
2014 07 18 06 51 240  4.1   MM    MM    MM    MM  MM 1016.0  16.7    MM  10.0   MM   MM    MM
2014 07 18 05 51 240  3.1   MM    MM    MM    MM  MM 1016.1  17.2    MM  10.0   MM   MM    MM
2014 07 18 04 51 250  3.6   MM    MM    MM    MM  MM 1016.0  16.1    MM  10.0   MM   MM    MM
2014 07 18 03 51 240  4.1   MM    MM    MM    MM  MM 1015.7  15.6    MM  10.0   MM   MM    MM
2014 07 18 02 51 240  3.6   MM    MM    MM    MM  MM 1015.7  15.0    MM  10.0   MM   MM    MM
2014 07 18 01 51 240  3.6   MM    MM    MM    MM  MM 1015.5  15.6    MM  10.6   MM   MM    MM
2014 07 18 00 51  MM  3.1   MM    MM    MM    MM  MM 1015.5  16.7    MM  10.6   MM   MM    MM
2014 07 17 23 51  MM    0   MM    MM    MM    MM  MM 1015.7  16.7    MM  12.2   MM   MM    MM
2014 07 17 22 51  MM    0   MM    MM    MM    MM  MM 1015.6  19.4    MM  11.1   MM   MM    MM
2014 07 17 21 51 350  5.1   MM    MM    MM    MM  MM 1015.4  18.3    MM  12.8   MM   MM    MM
2014 07 17 20 51 360  5.7   MM    MM    MM    MM  MM 1015.3  18.9    MM  13.3   MM   MM    MM
2014 07 17 19 51 330  4.1   MM    MM    MM    MM  MM 1015.3  18.9    MM  12.8   MM   MM    MM
2014 07 17 18 51 350  6.2   MM    MM    MM    MM  MM 1015.0  19.4    MM  13.9   MM   MM    MM
2014 07 17 17 51 350  5.1   MM    MM    MM    MM  MM 1015.1  18.3    MM  13.3   MM   MM    MM
2014 07 17 16 51 350  6.2   MM    MM    MM    MM  MM 1015.2  18.9    MM  13.3   MM   MM    MM
2014 07 17 15 51 340  2.6   MM    MM    MM    MM  MM 1015.2  18.9    MM  12.2   MM   MM    MM
2014 07 17 14 51 350  5.7   MM    MM    MM    MM  MM 1015.1  16.7    MM  12.2   MM   MM    MM
2014 07 17 13 51 350  4.1   MM    MM    MM    MM  MM 1014.8  16.7    MM  11.7   MM   MM    MM
2014 07 17 12 51  MM    0   MM    MM    MM    MM  MM 1014.4  17.2    MM  11.1   MM   MM    MM
2014 07 17 11 51  MM    0   MM    MM    MM    MM  MM 1014.3  16.1    MM   9.4   MM   MM    MM
2014 07 17 10 51 250  2.1   MM    MM    MM    MM  MM 1014.2  12.8    MM   7.8   MM   MM    MM
2014 07 17 09 51 240  3.1   MM    MM    MM    MM  MM 1014.1  13.9    MM   6.7   MM   MM    MM
2014 07 17 08 51  MM    0   MM    MM    MM    MM  MM 1013.9  14.4    MM   6.1   MM   MM    MM
2014 07 17 07 51  MM    0   MM    MM    MM    MM  MM 1014.0  13.3    MM   6.7   MM   MM    MM
2014 07 17 06 51 250  2.6   MM    MM    MM    MM  MM 1014.1  13.9    MM   6.1   MM   MM    MM
2014 07 17 05 51 280  2.6   MM    MM    MM    MM  MM 1014.2  15.6    MM   5.6   MM   MM    MM
2014 07 17 04 51 290  2.6   MM    MM    MM    MM  MM 1014.2  15.6    MM   5.0   MM   MM    MM
2014 07 17 03 51 300  3.1   MM    MM    MM    MM  MM 1014.3  15.0    MM   5.6   MM   MM    MM
2014 07 17 02 51 300  2.6   MM    MM    MM    MM  MM 1014.4  15.0    MM   6.7   MM   MM    MM
2014 07 17 01 51  MM  1.5   MM    MM    MM    MM  MM 1014.3  14.4    MM  10.6   MM   MM    MM
2014 07 17 00 51 350  2.1   MM    MM    MM    MM  MM 1014.4  14.4    MM  10.6   MM   MM    MM
2014 07 16 23 51 350  6.2   MM    MM    MM    MM  MM 1014.5  15.0    MM  11.1   MM   MM    MM
2014 07 16 22 51 350  6.7   MM    MM    MM    MM  MM 1014.4  15.6    MM  11.7   MM   MM    MM
2014 07 16 21 51 360  4.1   MM    MM    MM    MM  MM 1014.4  17.2    MM  12.8   MM   MM    MM
2014 07 16 20 51 360  4.6   MM    MM    MM    MM  MM 1014.4  17.8    MM  12.2   MM   MM    MM
2014 07 16 19 51 360  5.1   MM    MM    MM    MM  MM 1014.6  16.1    MM  11.1   MM   MM    MM
2014 07 16 18 51 360  5.7   MM    MM    MM    MM  MM 1014.6  15.6    MM  10.0   MM   MM    MM
2014 07 16 17 51 360  5.1   MM    MM    MM    MM  MM 1015.0  15.0    MM  10.6   MM   MM    MM
2014 07 16 16 51 360  4.6   MM    MM    MM    MM  MM 1015.4  15.0    MM   9.4   MM   MM    MM
2014 07 16 15 51 360  5.7   MM    MM    MM    MM  MM 1015.4  15.6    MM   8.9   MM   MM    MM
2014 07 16 14 51 350  6.7   MM    MM    MM    MM  MM 1015.6  15.0    MM   9.4   MM   MM    MM
2014 07 16 13 51 350  5.7   MM    MM    MM    MM  MM 1015.4  15.0    MM   8.3   MM   MM    MM
2014 07 16 12 51 340  5.7   MM    MM    MM    MM  MM 1015.1  15.0    MM   8.3   MM   MM    MM
2014 07 16 11 51 340  4.1   MM    MM    MM    MM  MM 1014.6  14.4    MM   7.8   MM   MM    MM
2014 07 16 10 51 360  4.1   MM    MM    MM    MM  MM 1014.4  13.3    MM   7.8   MM   MM    MM
2014 07 16 09 51 340  4.1   MM    MM    MM    MM  MM 1014.0  13.9    MM   7.2   MM   MM    MM
2014 07 16 08 51 340  4.6   MM    MM    MM    MM  MM 1013.7  13.9    MM   6.7   MM   MM    MM
2014 07 16 07 51 340  3.6   MM    MM    MM    MM  MM 1013.7  13.3    MM   6.7   MM   MM    MM
2014 07 16 06 51 330  4.1   MM    MM    MM    MM  MM 1013.9  13.9    MM   7.2   MM   MM    MM
2014 07 16 05 51 330  5.1  9.3    MM    MM    MM  MM 1014.0  13.3    MM   7.2   MM   MM    MM
2014 07 16 04 51 340  6.2  8.8    MM    MM    MM  MM 1014.1  13.9    MM   7.2   MM   MM    MM
2014 07 16 03 51 340  5.1  7.7    MM    MM    MM  MM 1014.1  13.9    MM   7.8   MM   MM    MM
2014 07 16 02 51 330  3.6   MM    MM    MM    MM  MM 1014.2  12.8    MM   7.8   MM   MM    MM
2014 07 16 01 51 340  5.1   MM    MM    MM    MM  MM 1014.3  12.8    MM   7.8   MM   MM    MM
2014 07 16 00 51 340  4.1   MM    MM    MM    MM  MM 1014.4  12.8    MM   8.3   MM   MM    MM
2014 07 15 23 51 340  5.1   MM    MM    MM    MM  MM 1014.1  13.3    MM   8.9   MM   MM    MM
2014 07 15 22 51 360  6.2   MM    MM    MM    MM  MM 1014.5  12.2    MM   8.3   MM   MM    MM
2014 07 15 21 51  10  6.2   MM    MM    MM    MM  MM 1014.4  11.7    MM   7.8   MM   MM    MM
2014 07 15 20 51 350  6.2 10.3    MM    MM    MM  MM 1014.3  10.6    MM   7.8   MM   MM    MM
2014 07 15 19 51 360  5.7   MM    MM    MM    MM  MM 1014.4  10.0    MM   7.2   MM   MM    MM
2014 07 15 18 51  10  5.7   MM    MM    MM    MM  MM 1014.3   9.4    MM   6.7   MM   MM    MM
2014 07 15 17 51  10  6.2   MM    MM    MM    MM  MM 1014.0  10.0    MM   6.7   MM   MM    MM
2014 07 15 16 51 360  6.2   MM    MM    MM    MM  MM 1013.7  10.0    MM   7.2   MM   MM    MM
2014 07 15 15 51  20  6.7   MM    MM    MM    MM  MM 1013.4  10.0    MM   7.2   MM   MM    MM
2014 07 15 14 51  30  7.2   MM    MM    MM    MM  MM 1013.2   9.4    MM   6.7   MM   MM    MM
2014 07 15 13 51  30  6.7   MM    MM    MM    MM  MM 1013.0   9.4    MM   6.7   MM   MM    MM
2014 07 15 12 51  40  5.7   MM    MM    MM    MM  MM 1012.7   8.9    MM   6.7   MM   MM    MM
2014 07 15 11 51  30  7.2   MM    MM    MM    MM  MM 1012.2   9.4    MM   7.2   MM   MM    MM
2014 07 15 10 51 340  2.6   MM    MM    MM    MM  MM 1012.2   8.3    MM   7.2   MM   MM    MM
2014 07 15 09 51 350  2.1   MM    MM    MM    MM  MM 1011.7  10.0    MM   8.9   MM   MM    MM
2014 07 15 08 51 350  6.2   MM    MM    MM    MM  MM 1011.1  11.1    MM  10.6   MM   MM    MM
2014 07 15 07 51 350  6.2   MM    MM    MM    MM  MM 1011.1  10.6    MM   9.4   MM   MM    MM
2014 07 15 06 51  10  6.7   MM    MM    MM    MM  MM 1011.4  10.6    MM   9.4   MM   MM    MM
2014 07 15 05 51  10  5.1   MM    MM    MM    MM  MM 1012.0  10.0    MM   9.4   MM   MM    MM
2014 07 15 04 51  10  5.7   MM    MM    MM    MM  MM 1012.2  10.0    MM   8.9   MM   MM    MM
2014 07 15 03 51  10  6.2   MM    MM    MM    MM  MM 1012.5  10.6    MM   9.4   MM   MM    MM
2014 07 15 02 51 360  4.6   MM    MM    MM    MM  MM 1012.5  10.6    MM   9.4   MM   MM    MM
2014 07 15 01 51  10  6.2  9.8    MM    MM    MM  MM 1012.4  11.7    MM   8.9   MM   MM    MM
2014 07 15 00 51  10  6.7   MM    MM    MM    MM  MM 1012.2  12.2    MM   9.4   MM   MM    MM
